-3,-5.01563
-2.99399,-4.94216
-2.98799,-4.99411
-2.98198,-5.00422
-2.97598,-4.95664
-2.96997,-4.90738
-2.96396,-4.96017
-2.95796,-4.92272
-2.95195,-4.89756
-2.94595,-4.87663
-2.93994,-4.86262
-2.93393,-4.88281
-2.92793,-4.87186
-2.92192,-4.88711
-2.91592,-4.80314
-2.90991,-4.79892
-2.9039,-4.84072
-2.8979,-4.79538
-2.89189,-4.7553
-2.88589,-4.7723
-2.87988,-4.75328
-2.87387,-4.7529
-2.86787,-4.72631
-2.86186,-4.73072
-2.85586,-4.72376
-2.84985,-4.6926
-2.84384,-4.67737
-2.83784,-4.69263
-2.83183,-4.624
-2.82583,-4.63587
-2.81982,-4.63985
-2.81381,-4.6425
-2.80781,-4.64448
-2.8018,-4.61226
-2.7958,-4.61626
-2.78979,-4.50831
-2.78378,-4.58055
-2.77778,-4.60368
-2.77177,-4.48749
-2.76577,-4.53747
-2.75976,-4.4515
-2.75375,-4.49856
-2.74775,-4.50945
-2.74174,-4.42129
-2.73574,-4.46253
-2.72973,-4.48771
-2.72372,-4.41863
-2.71772,-4.45593
-2.71171,-4.46625
-2.70571,-4.43783
-2.6997,-4.43975
-2.69369,-4.33403
-2.68769,-4.40809
-2.68168,-4.35042
-2.67568,-4.38505
-2.66967,-4.35423
-2.66366,-4.33459
-2.65766,-4.28875
-2.65165,-4.29333
-2.64565,-4.26458
-2.63964,-4.25504
-2.63363,-4.27059
-2.62763,-4.30816
-2.62162,-4.22193
-2.61562,-4.24101
-2.60961,-4.23689
-2.6036,-4.204
-2.5976,-4.20347
-2.59159,-4.18739
-2.58559,-4.13035
-2.57958,-4.21118
-2.57357,-4.13165
-2.56757,-4.15653
-2.56156,-4.06111
-2.55556,-4.02111
-2.54955,-4.06019
-2.54354,-4.08272
-2.53754,-4.00397
-2.53153,-4.03361
-2.52553,-4.06238
-2.51952,-4.04292
-2.51351,-4.0209
-2.50751,-4.03399
-2.5015,-4.01081
-2.4955,-4.01156
-2.48949,-3.94949
-2.48348,-3.95736
-2.47748,-3.96377
-2.47147,-3.96157
-2.46547,-3.94333
-2.45946,-3.92326
-2.45345,-3.8499
-2.44745,-3.88422
-2.44144,-3.82867
-2.43544,-3.87365
-2.42943,-3.90508
-2.42342,-3.87028
-2.41742,-3.80959
