-3,-0.709568
-2.99399,-0.696494
-2.98799,-0.665709
-2.98198,-0.701507
-2.97598,-0.679782
-2.96997,-0.656042
-2.96396,-0.739369
-2.95796,-0.70758
-2.95195,-0.698005
-2.94595,-0.714242
-2.93994,-0.754827
-2.93393,-0.704474
-2.92793,-0.701564
-2.92192,-0.719949
-2.91592,-0.677595
-2.90991,-0.716108
-2.9039,-0.710718
-2.8979,-0.698181
-2.89189,-0.668799
-2.88589,-0.706947
-2.87988,-0.685568
-2.87387,-0.687927
-2.86787,-0.728004
-2.86186,-0.719144
-2.85586,-0.692908
-2.84985,-0.682263
-2.84384,-0.664748
-2.83784,-0.706329
-2.83183,-0.709905
-2.82583,-0.685575
-2.81982,-0.653325
-2.81381,-0.663458
-2.80781,-0.770469
-2.8018,-0.653891
-2.7958,-0.713413
-2.78979,-0.698467
-2.78378,-0.701124
-2.77778,-0.653087
-2.77177,-0.681582
-2.76577,-0.68401
-2.75976,-0.690875
-2.75375,-0.705045
-2.74775,-0.681905
-2.74174,-0.663706
-2.73574,-0.713337
-2.72973,-0.710564
-2.72372,-0.719335
-2.71772,-0.712499
-2.71171,-0.701716
-2.70571,-0.722599
-2.6997,-0.627494
-2.69369,-0.682098
-2.68769,-0.761671
-2.68168,-0.749584
-2.67568,-0.723316
-2.66967,-0.680402
-2.66366,-0.716291
-2.65766,-0.680597
-2.65165,-0.697416
-2.64565,-0.708002
-2.63964,-0.702352
-2.63363,-0.70256
-2.62763,-0.680708
-2.62162,-0.766944
-2.61562,-0.63949
-2.60961,-0.682702
-2.6036,-0.688699
-2.5976,-0.681221
-2.59159,-0.799653
-2.58559,-0.697351
-2.57958,-0.688366
-2.57357,-0.694092
-2.56757,-0.758627
-2.56156,-0.670907
-2.55556,-0.704405
-2.54955,-0.775006
-2.54354,-0.720997
-2.53754,-0.719162
-2.53153,-0.709735
-2.52553,-0.64369
-2.51952,-0.686584
-2.51351,-0.675675
-2.50751,-0.701756
-2.5015,-0.684519
-2.4955,-0.707583
-2.48949,-0.702536
-2.48348,-0.692734
-2.47748,-0.671651
-2.47147,-0.711793
-2.46547,-0.654989
-2.45946,-0.712467
-2.45345,-0.653751
-2.44745,-0.740881
-2.44144,-0.700563
-2.43544,-0.698101
-2.42943,-0.721145
-2.42342,-0.697196
-2.41742,-0.698551
-2.41141,-0.688952
-2.40541,-0.73188
-2.3994,-0.718886
-2.39339,-0.747839
-2.38739,-0.707127
-2.38138,-0.707419
-2.37538,-0.70032
-2.36937,-0.760871
-2.36336,-0.758986
-2.35736,-0.728576
-2.35135,-0.72086
-2.34535,-0.653843
-2.33934,-0.711121
-2.33333,-0.718485
-2.32733,-0.67728
-2.32132,-0.692273
-2.31532,-0.687645
-2.30931,-0.710572
-2.3033,-0.672459
-2.2973,-0.751459
-2.29129,-0.767721
-2.28529,-0.658779
-2.27928,-0.707241
-2.27327,-0.691374
-2.26727,-0.732112
-2.26126,-0.694187
-2.25526,-0.759512
-2.24925,-0.673335
-2.24324,-0.689724
-2.23724,-0.685665
-2.23123,-0.717852
-2.22523,-0.718128
-2.21922,-0.6974
-2.21321,-0.658862
-2.20721,-0.71489
-2.2012,-0.706214
-2.1952,-0.729025
-2.18919,-0.720425
-2.18318,-0.668442
-2.17718,-0.724416
-2.17117,-0.724448
-2.16517,-0.726792
