-3,2.97026
-2.99399,2.98892
-2.98799,3.00746
-2.98198,2.99447
-2.97598,2.96977
-2.96997,2.97447
-2.96396,2.957
-2.95796,2.95498
-2.95195,2.93312
-2.94595,2.99672
-2.93994,3.00604
-2.93393,2.93306
-2.92793,2.91421
-2.92192,2.91591
-2.91592,2.99279
-2.90991,2.92687
-2.9039,2.89191
-2.8979,2.85972
-2.89189,2.91687
-2.88589,2.86302
-2.87988,2.88315
-2.87387,2.88051
-2.86787,2.86169
-2.86186,2.84687
-2.85586,2.88799
-2.84985,2.90819
-2.84384,2.86443
-2.83784,2.87034
-2.83183,2.85578
-2.82583,2.87596
-2.81982,2.85167
-2.81381,2.78051
-2.80781,2.82726
-2.8018,2.80478
-2.7958,2.80815
-2.78979,2.7766
-2.78378,2.76093
-2.77778,2.77224
-2.77177,2.75388
-2.76577,2.78707
-2.75976,2.74562
-2.75375,2.77839
-2.74775,2.76327
-2.74174,2.70722
-2.73574,2.75088
-2.72973,2.69559
-2.72372,2.73057
-2.71772,2.72891
-2.71171,2.68008
-2.70571,2.67272
-2.6997,2.71727
-2.69369,2.68875
-2.68769,2.66994
-2.68168,2.6732
-2.67568,2.69326
-2.66967,2.68402
-2.66366,2.68201
-2.65766,2.61848
-2.65165,2.60231
-2.64565,2.67955
-2.63964,2.67257
-2.63363,2.62786
-2.62763,2.61962
-2.62162,2.62401
-2.61562,2.59396
-2.60961,2.69398
-2.6036,2.58239
-2.5976,2.52435
-2.59159,2.56621
-2.58559,2.61523
-2.57958,2.6033
-2.57357,2.59206
-2.56757,2.53228
-2.56156,2.58665
-2.55556,2.54289
-2.54955,2.54829
-2.54354,2.52002
-2.53754,2.51328
-2.53153,2.52804
-2.52553,2.49305
-2.51952,2.49688
-2.51351,2.54288
-2.50751,2.48698
-2.5015,2.54127
-2.4955,2.49265
-2.48949,2.50949
-2.48348,2.49876
-2.47748,2.50609
-2.47147,2.46435
-2.46547,2.49197
-2.45946,2.4953
-2.45345,2.4575
-2.44745,2.44597
-2.44144,2.46176
-2.43544,2.46445
-2.42943,2.419
-2.42342,2.38568
-2.41742,2.39107
-2.41141,2.42802
-2.40541,2.37137
-2.3994,2.46138
-2.39339,2.4385
-2.38739,2.42079
-2.38138,2.38501
-2.37538,2.34233
-2.36937,2.34401
-2.36336,2.37057
-2.35736,2.37416
-2.35135,2.35375
-2.34535,2.31389
-2.33934,2.31707
-2.33333,2.3517
-2.32733,2.33167
-2.32132,2.33625
-2.31532,2.30986
-2.30931,2.33371
-2.3033,2.31037
-2.2973,2.30618
-2.29129,2.29172
-2.28529,2.23365
-2.27928,2.28814
-2.27327,2.29189
-2.26727,2.32338
-2.26126,2.25665
-2.25526,2.27259
-2.24925,2.25772
-2.24324,2.27604
-2.23724,2.20684
-2.23123,2.20195
-2.22523,2.2633
-2.21922,2.24317
-2.21321,2.1937
-2.20721,2.20751
-2.2012,2.15929
-2.1952,2.20918
-2.18919,2.22256
-2.18318,2.12079
-2.17718,2.15824
-2.17117,2.18509
-2.16517,2.17326
-2.15916,2.16272
-2.15315,2.09664
-2.14715,2.13212
-2.14114,2.20336
-2.13514,2.10667
-2.12913,2.12928
-2.12312,2.16369
-2.11712,2.13584
-2.11111,2.13688
-2.10511,2.13422
-2.0991,2.08416
-2.09309,2.04406
-2.08709,2.01362
-2.08108,2.03627
-2.07508,2.07262
-2.06907,2.07378
-2.06306,2.07708
-2.05706,2.12011
-2.05105,2.04932
-2.04505,1.99932
-2.03904,2.04137
-2.03303,2.12554
-2.02703,2.03438
-2.02102,2.01566
-2.01502,2.0378
-2.00901,2.03606
-2.003,2.00501
-1.997,2.03744
-1.99099,1.97573
-1.98498,1.98502
-1.97898,1.9571
-1.97297,1.974
-1.96697,1.98264
-1.96096,1.9203
-1.95495,1.95274
-1.94895,2.02044
-1.94294,1.9356
-1.93694,1.9236
-1.93093,1.9435
-1.92492,1.93603
-1.91892,1.91694
-1.91291,1.91067
-1.90691,1.99599
-1.9009,1.88645
-1.89489,1.90288
-1.88889,1.90238
-1.88288,1.83503
-1.87688,1.86677
-1.87087,1.8619
-1.86486,1.83469
-1.85886,1.90749
-1.85285,1.89402
-1.84685,1.80043
-1.84084,1.80803
-1.83483,1.77606
-1.82883,1.84288
-1.82282,1.79003
-1.81682,1.80136
-1.81081,1.73973
-1.8048,1.82341
-1.7988,1.77352
-1.79279,1.79892
-1.78679,1.7785
-1.78078,1.77274
-1.77477,1.72707
-1.76877,1.80648
-1.76276,1.75978
-1.75676,1.79385
-1.75075,1.78174
-1.74474,1.76433
-1.73874,1.76578
-1.73273,1.78275
-1.72673,1.6896
-1.72072,1.75822
-1.71471,1.67875
-1.70871,1.73204
-1.7027,1.70591
-1.6967,1.73421
-1.69069,1.72702
-1.68468,1.76557
-1.67868,1.63876
-1.67267,1.70634
-1.66667,1.67964
-1.66066,1.67085
-1.65465,1.65886
-1.64865,1.62062
-1.64264,1.61745
-1.63664,1.67308
-1.63063,1.69875
-1.62462,1.61099
-1.61862,1.61098
-1.61261,1.60664
-1.60661,1.56302
-1.6006,1.60731
-1.59459,1.59528
-1.58859,1.58538
-1.58258,1.62347
-1.57658,1.58561
-1.57057,1.55149
-1.56456,1.57819
-1.55856,1.58167
-1.55255,1.54918
-1.54655,1.55576
-1.54054,1.55372
-1.53453,1.52401
-1.52853,1.51238
-1.52252,1.55556
-1.51652,1.51716
-1.51051,1.54878
-1.5045,1.52095
-1.4985,1.45114
-1.49249,1.54613
-1.48649,1.46982
-1.48048,1.46704
-1.47447,1.49647
-1.46847,1.42393
-1.46246,1.50398
-1.45646,1.4788
-1.45045,1.47045
-1.44444,1.41402
-1.43844,1.40748
-1.43243,1.43951
-1.42643,1.37069
-1.42042,1.36376
-1.41441,1.36379
