-3, -0.754996
-2.99399, -0.754949
-2.98799, -0.754902
-2.98198, -0.754854
-2.97598, -0.754806
-2.96997, -0.754757
-2.96396, -0.754708
-2.95796, -0.754658
-2.95195, -0.754608
-2.94595, -0.754557
-2.93994, -0.754506
-2.93393, -0.754454
-2.92793, -0.754401
-2.92192, -0.754348
-2.91592, -0.754295
-2.90991, -0.754241
-2.9039, -0.754186
-2.8979, -0.754131
-2.89189, -0.754075
-2.88589, -0.754019
-2.87988, -0.753962
-2.87387, -0.753905
-2.86787, -0.753847
-2.86186, -0.753788
-2.85586, -0.753729
-2.84985, -0.753669
-2.84384, -0.753608
-2.83784, -0.753547
-2.83183, -0.753485
-2.82583, -0.753423
-2.81982, -0.75336
-2.81381, -0.753296
-2.80781, -0.753232
-2.8018, -0.753167
-2.7958, -0.753101
-2.78979, -0.753034
-2.78378, -0.752967
-2.77778, -0.7529
-2.77177, -0.752831
-2.76577, -0.752762
-2.75976, -0.752692
-2.75375, -0.752621
-2.74775, -0.75255
-2.74174, -0.752478
-2.73574, -0.752405
-2.72973, -0.752331
-2.72372, -0.752257
-2.71772, -0.752182
-2.71171, -0.752106
-2.70571, -0.752029
-2.6997, -0.751951
-2.69369, -0.751873
-2.68769, -0.751794
-2.68168, -0.751714
-2.67568, -0.751633
-2.66967, -0.751551
-2.66366, -0.751469
-2.65766, -0.751386
-2.65165, -0.751301
-2.64565, -0.751216
-2.63964, -0.75113
-2.63363, -0.751043
-2.62763, -0.750956
-2.62162, -0.750867
-2.61562, -0.750777
-2.60961, -0.750687
-2.6036, -0.750595
-2.5976, -0.750503
-2.59159, -0.75041
-2.58559, -0.750315
-2.57958, -0.75022
-2.57357, -0.750124
-2.56757, -0.750026
-2.56156, -0.749928
-2.55556, -0.749829
-2.54955, -0.749728
-2.54354, -0.749627
-2.53754, -0.749524
-2.53153, -0.74942
-2.52553, -0.749316
-2.51952, -0.74921
-2.51351, -0.749103
-2.50751, -0.748995
-2.5015, -0.748886
-2.4955, -0.748776
-2.48949, -0.748665
-2.48348, -0.748552
-2.47748, -0.748438
-2.47147, -0.748323
-2.46547, -0.748207
-2.45946, -0.74809
-2.45345, -0.747971
-2.44745, -0.747852
-2.44144, -0.747731
-2.43544, -0.747609
-2.42943, -0.747485
-2.42342, -0.74736
-2.41742, -0.747234
-2.41141, -0.747106
-2.40541, -0.746978
-2.3994, -0.746848
-2.39339, -0.746716
-2.38739, -0.746583
-2.38138, -0.746449
-2.37538, -0.746313
-2.36937, -0.746176
-2.36336, -0.746038
-2.35736, -0.745898
-2.35135, -0.745756
-2.34535, -0.745614
-2.33934, -0.745469
-2.33333, -0.745323
-2.32733, -0.745176
-2.32132, -0.745027
-2.31532, -0.744877
-2.30931, -0.744724
-2.3033, -0.744571
-2.2973, -0.744415
-2.29129, -0.744258
-2.28529, -0.7441
-2.27928, -0.74394
-2.27327, -0.743778
-2.26727, -0.743614
-2.26126, -0.743449
-2.25526, -0.743282
-2.24925, -0.743113
-2.24324, -0.742942
-2.23724, -0.74277
-2.23123, -0.742596
-2.22523, -0.74242
-2.21922, -0.742242
-2.21321, -0.742062
-2.20721, -0.741881
-2.2012, -0.741697
-2.1952, -0.741512
-2.18919, -0.741325
-2.18318, -0.741135
-2.17718, -0.740944
-2.17117, -0.740751
-2.16517, -0.740556
-2.15916, -0.740358
-2.15315, -0.740158
-2.14715, -0.739957
-2.14114, -0.739753
-2.13514, -0.739548
-2.12913, -0.73934
-2.12312, -0.739129
-2.11712, -0.738917
-2.11111, -0.738702
-2.10511, -0.738486
-2.0991, -0.738266
-2.09309, -0.738045
-2.08709, -0.737821
-2.08108, -0.737595
-2.07508, -0.737367
-2.06907, -0.737136
-2.06306, -0.736902
-2.05706, -0.736666
-2.05105, -0.736428
-2.04505, -0.736187
-2.03904, -0.735944
-2.03303, -0.735698
-2.02703, -0.735449
-2.02102, -0.735198
-2.01502, -0.734945
-2.00901, -0.734688
-2.003, -0.734429
-1.997, -0.734167
-1.99099, -0.733902
-1.98498, -0.733634
-1.97898, -0.733364
-1.97297, -0.733091
-1.96697, -0.732815
-1.96096, -0.732536
-1.95495, -0.732254
-1.94895, -0.731969
-1.94294, -0.731681
-1.93694, -0.731391
-1.93093, -0.731096
-1.92492, -0.730799
-1.91892, -0.730499
-1.91291, -0.730195
-1.90691, -0.729889
-1.9009, -0.729579
-1.89489, -0.729265
-1.88889, -0.728949
-1.88288, -0.728629
-1.87688, -0.728306
-1.87087, -0.727979
-1.86486, -0.727648
-1.85886, -0.727315
-1.85285, -0.726978
-1.84685, -0.726637
-1.84084, -0.726292
-1.83483, -0.725944
-1.82883, -0.725593
-1.82282, -0.725237
-1.81682, -0.724878
-1.81081, -0.724515
-1.8048, -0.724147
-1.7988, -0.723777
-1.79279, -0.723402
-1.78679, -0.723023
-1.78078, -0.72264
-1.77477, -0.722253
-1.76877, -0.721862
-1.76276, -0.721467
-1.75676, -0.721067
-1.75075, -0.720663
-1.74474, -0.720255
-1.73874, -0.719843
-1.73273, -0.719426
-1.72673, -0.719005
-1.72072, -0.718579
-1.71471, -0.718149
-1.70871, -0.717714
-1.7027, -0.717275
-1.6967, -0.716831
-1.69069, -0.716382
-1.68468, -0.715928
-1.67868, -0.715469
-1.67267, -0.715006
-1.66667, -0.714538
-1.66066, -0.714064
-1.65465, -0.713585
-1.64865, -0.713102
-1.64264, -0.712613
-1.63664, -0.712119
-1.63063, -0.711619
-1.62462, -0.711114
-1.61862, -0.710605
-1.61261, -0.710089
-1.60661, -0.709568
-1.6006, -0.709041
-1.59459, -0.708509
-1.58859, -0.707971
-1.58258, -0.707427
-1.57658, -0.706878
-1.57057, -0.706322
-1.56456, -0.70576
-1.55856, -0.705193
-1.55255, -0.704619
-1.54655, -0.70404
-1.54054, -0.703453
-1.53453, -0.702861
-1.52853, -0.702262
-1.52252, -0.701657
-1.51652, -0.701046
-1.51051, -0.700427
-1.5045, -0.699802
-1.4985, -0.699171
-1.49249, -0.698532
